tweet_id_customer,text_customer,created_at_customer,tweet_id_brand,in_response_to_tweet_id,text_brand,created_at_brand
2666916,@Uber_Support Replied back in email have one more  issue pending.,Sun Nov 19 21:30:05 +0000 2017,2666917,2666916.0,"@751319 In an effort to enhance your support experience, and to avoid further confusion we'll be following up any further questions or concerns you may have through in-app support. Thank you so much for your patience and understanding with us.",Sun Nov 19 21:30:32 +0000 2017
106210,"@Uber_Support My driver refused to drive me to my destination, but I was charged a cancellation fee. How can I refund it?",Thu Nov 30 18:48:34 +0000 2017,106209,106210.0,@139527 We're sorry to hear this was your experience. Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch.,Thu Nov 30 18:49:19 +0000 2017
2629074,Your app needs work @115873 - sat and watched as my driver remained “5 minutes away” for about ten minutes. Called him and he as at home! Hadn’t even been notified! 😨,Fri Nov 17 17:21:39 +0000 2017,2629073,2629074.0,@742515 We're here to help! Please send us a note via https://t.co/e8HVorX5rh so we can connect.,Fri Nov 17 17:23:11 +0000 2017
2217631,@Uber_Support so my driver was constantly swerving on the road and stopped on the on ramp to the highway.. i had 5 friends in the car too. is that supposed to happen because i'm pretty pissed off,Fri Nov 10 05:30:17 +0000 2017,2217630,2217631.0,@647902 Here to help! Send us a note here; https://t.co/IeSxT5cVHC and our team will be able to assist!,Fri Nov 10 05:33:40 +0000 2017
177082,"@Uber_Support I am a rider in Perth Australia. I need to change the credit card I use. I can load a new one in and the app accepts it. But when I try to book a ride it refuses to let me do it saying ""your profile's payment method is invalid. please use another one"". Uuh?",Sat Nov 25 00:30:34 +0000 2017,177080,177082.0,@157681 Here to help. Send us a note at https://t.co/QnlFEMKRcC so our team can connect.,Sat Nov 25 00:33:56 +0000 2017
1917011,@Uber_Support how is it possible that I was the closest driver to this location but in a surge area I can’t get a request? https://t.co/pVWYiQ0NmQ,Wed Oct 18 14:23:06 +0000 2017,1917008,1917011.0,"@272963 Happy to help, Damon. Please reach out to https://t.co/ZKt0NHVs3P so we can get in touch.",Wed Oct 18 14:42:59 +0000 2017
2075397,@Uber_Support Unable to do so as don't get a verification code on mobile,Tue Oct 10 07:11:35 +0000 2017,2075399,2075397.0,"@181919 Happy to help, Sandeep. Follow up with us here https://t.co/7noMs7ap6M and a member of our team will follow up with you  via email support.",Tue Oct 10 10:08:05 +0000 2017
2680402,"@115877 Come to Brownsburg Indiana. We are barely outside your current zone, and there is zero competition from other services.",Tue Oct 31 15:35:28 +0000 2017,2680401,2680402.0,@754124 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the boxes at the bottom so we can get in touch.,Tue Oct 31 15:43:32 +0000 2017
65919,"@Uber_Support An Uber overtook me unsafely today at around 08:22 GMT on Beechwood Ave, Coventry, UK. I was cycling southbound between Shaftesbury &amp; Rochester Rd, when an Uber marked car passed me with less than the safe passing distance. Please educate your drivers!",Thu Nov 30 08:50:28 +0000 2017,65918,65919.0,@131079 We're here to help! Send us a DM with your email address so we can assist.,Thu Nov 30 08:56:40 +0000 2017
883653,@Uber_Support still issue not resolved. my registered email id with uber is : __email__,Thu Oct 26 06:34:30 +0000 2017,883654,883653.0,"@329838 Hi, Manish. It seems a member of our team has reached out to you. Please check your email and follow up with them there.",Thu Oct 26 06:44:21 +0000 2017
734748,@Uber_Support How long it is going to take ?,Fri Oct 13 19:17:33 +0000 2017,734749,734748.0,@295792 Thanks for following up. Akash. We've sent you an email with further details on your account. You may follow up by replying to the email.,Fri Oct 13 19:18:47 +0000 2017
1096036,"@Uber_Support hi, I can’t seem to find my ubereats promotion/invite/referral code anywhere ?",Mon Oct 23 18:19:13 +0000 2017,1096034,1096036.0,"@378639 Happy to help. You can go here https://t.co/1cdccXoBDH, to find out more info.",Mon Oct 23 21:34:19 +0000 2017
555426,@115873 hey thanks for your super awesome customer care hotline. I love waking up to find $150 stolen from my account when I haven't used you guys since June. Real nice. Can I have your bank acct # to get my refund back? Happy Holidays ya filthy animals!,Sat Dec 02 20:38:20 +0000 2017,555425,555426.0,@249685 We're so sorry for the trouble. Send us a note via https://t.co/aJtaJUwNEK so we can assist.,Sat Dec 02 20:42:21 +0000 2017
1362019,Hi @115877! Please could you DM me or provide a contact number to discuss a problem with my order? Thanks!,Fri Oct 27 20:16:25 +0000 2017,1362018,1362019.0,@437129 Here to help! Contact us via https://t.co/EGiaYE5JMU so we can assist.,Fri Oct 27 20:23:42 +0000 2017
2929177,"@115873 account get disabled of phone no 8999374682 
     need help it's urgent",Wed Nov 29 06:25:15 +0000 2017,2929176,2929177.0,@810337 We can take a look! Send us a note via https://t.co/Md7v036OoC so our team can get in touch.,Wed Nov 29 06:26:59 +0000 2017
1814300,Hey @115873 I am still waiting for a call from a supervisor some 30+ hours after a complete breakdown of your service yesterday!,Sun Oct 15 21:48:07 +0000 2017,1814298,1814300.0,@545029 Hi there! We don't offer phone support for these issues. Our team is currently reviewing your email and will follow up directly.,Sun Oct 15 21:52:14 +0000 2017
1416930,Hey @Uber_Support I never got my link for the Uber Pass and I've stayed glues to my email all day,Thu Nov 02 02:21:42 +0000 2017,1416929,1416930.0,@352152 Hi Jay! Find out more info about purchasing a ride pass here: https://t.co/3h8wdQ4EJK,Thu Nov 02 03:15:27 +0000 2017
2939671,@Uber_Support Have sent a message on my Uber app several times already. Awaiting for a response to my recent message.,Wed Nov 29 13:16:54 +0000 2017,2939669,2939671.0,@812490 Happy to take a closer look! Send us a DM with your email address with details so we can follow up.,Wed Nov 29 13:18:26 +0000 2017
2600938,@Uber_Support I have sent this complaint. Let me see how well would my ticket be served. https://t.co/8fDQs1Ua0c,Fri Nov 17 07:50:41 +0000 2017,2600940,2600938.0,@736209 Our team is reviewing your email now and will be in touch. We appreciate your patience!,Fri Nov 17 08:09:19 +0000 2017
2431550,@Uber_Support just got a notification that Krispy Kreme is preparing my order but when I click to get more info it’s not showing in my order history. Helpppp! https://t.co/B91qYCLYYl,Tue Nov 14 18:11:01 +0000 2017,2431548,2431550.0,@697917 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue. Stay tuned for more fun promotions soon!,Tue Nov 14 21:10:05 +0000 2017
2609397,@Uber_Support one of your moto drivers ran me over on the corner of Pho Phan Dinh Phuong and Dang Dung in Hanoi. He fled the scene. He was on the pavement. I have a hurt ankle. This was 3 minutes ago,Fri Nov 17 09:59:07 +0000 2017,2609396,2609397.0,@451328 Thank you for reaching out. A member of our team has followed up with you via email. From there you can reply with any further inquiries and questions you may have in regards to this concern. Please let us know if you have any additional questions or concerns.,Fri Nov 17 10:30:39 +0000 2017
530877,@Uber_Support  https://t.co/TyMYWGXABZ,Sat Dec 02 09:54:59 +0000 2017,530876,530877.0,@242955 We're here to help! Send us a DM with your email address so we can assist.,Sat Dec 02 10:00:20 +0000 2017
2908545,Should’ve known not to give @115873 another chance. Driver gets pulled over and when I ask for a refund they say nah #iguessilltrymoovn #horriblecustomerservice,Tue Nov 28 20:38:06 +0000 2017,2908543,2908545.0,@805299 We're here to help! Send us a DM with your email address and more details so we can follow up.,Tue Nov 28 20:39:25 +0000 2017
992143,@Uber_Support is there a way to request a ride for someone else,Wed Oct 11 21:48:20 +0000 2017,992142,992143.0,@355015 Thanks for reaching out! We received your DM and will be following up shortly.,Thu Oct 12 01:04:44 +0000 2017
2812184,Hating on @115873 this morning. 1 cancellation. Then when my next 1 was nearly here you only just registered the initial cancellation and started ordering me 1 half an hour away... Cancelling the 1 round the bloody corner!!! @Uber_Support,Wed Nov 22 08:44:54 +0000 2017,2812183,2812184.0,@525466 We're here to help! Send us a note via https://t.co/593jusU1lP so our team can connect.,Wed Nov 22 08:48:19 +0000 2017
2484376,@Uber_Support : please stop charging customer unnecessary fees #badservice,Wed Nov 15 15:35:24 +0000 2017,2484375,2484376.0,@709733 We've sent you a DM.,Wed Nov 15 15:36:15 +0000 2017
1539397,@115873 rubbish... this isn’t the case... no happy bunny!!!! Was left stranded... https://t.co/4Tyiw8pYrL,Sat Nov 04 01:31:11 +0000 2017,1539396,1539397.0,@364447 Here to help! Send us a note at https://t.co/e8HVorX5rh so our team can connect right away.,Sat Nov 04 01:47:10 +0000 2017
2715939,@Uber_Support DM sent. But what’s the point of giving me a quote upfront if you can almost double it and say it’s within your expected range?,Mon Nov 20 06:09:44 +0000 2017,2715940,2715939.0,@762377 A member of our team will be in touch as soon as possible.,Mon Nov 20 07:07:17 +0000 2017
443031,@Uber_Support I can't believe the ridiculous answers I am getting from your support team. None of them is reading my issue AT ALL. Just keep on giving me shit answers and not understanding the problem. I will just quit your service and take regular cabs if this can't get resolved,Wed Nov 22 09:20:47 +0000 2017,443030,443031.0,@219997 We're here to help! Can you please DM (direct message) us your email address and more specific details regarding your concern so we can help you further? Thanks!,Wed Nov 22 09:27:39 +0000 2017
844386,In Seattle @115873 drivers are bad about canceling your trip within a 2 mile radius of picking you up and charging you $5. Switching to @115879,Fri Oct 20 14:07:30 +0000 2017,844384,844386.0,@320746 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT.,Fri Oct 20 14:10:43 +0000 2017
2923040,"Reached out to @Uber_Support four times with a y/n question (all got auto replies, &amp; a link to their help page as if I hadn’t gone there already?) and still no answer. @AskLyft answered within ten mins. Auto-replies are nice for response metrics, not good customer service!",Wed Nov 29 01:54:35 +0000 2017,2923039,2923040.0,@796971 Here to help. A member of our team is reviewing your inquiry and will be following up shortly.,Wed Nov 29 02:21:16 +0000 2017
1134179,@115873 if driver stops at petrol pump .. how can we get the fare adjustment? I'm in a uber right now and driver stopped for fuelling &gt;10min,Tue Oct 24 11:42:29 +0000 2017,1134178,1134179.0,@387240 We're here to help! Can you please reach out via https://t.co/fBBjumhuHB so our team can take a look?,Tue Oct 24 12:54:51 +0000 2017
2592274,@734155 @Uber_Support how,Fri Nov 17 02:09:06 +0000 2017,2592273,2592274.0,@734154 Here to help! Get in contact with your driver here; https://t.co/rOtqyWzf0B,Fri Nov 17 02:11:09 +0000 2017
2739562,"@115873 driver in #Toronto trying to scam me for more money. I requested an uberX he adjusts the price to uberXL. He showed up to my request, why am I getting charged more for him having a bigger car? @115879 you could be getting a new customer if @Uber_Support does not rectify this.",Mon Nov 20 17:13:53 +0000 2017,2739561,2739562.0,@767556 Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can connect.,Mon Nov 20 17:19:50 +0000 2017
2200894,Dear @Uber_Support stop fooling people with promotional discount on already increased fare. Upfront price remains same even if I don't apply promo code. But in Bill you show that promotional discount is applied on my final fare. What kind of trick is this ?,Sun Nov 26 13:53:32 +0000 2017,2200893,2200894.0,@149450 Hi there! Please send us a note here; https://t.co/QDn91HzZV0 so our team can take a closer look.,Sun Nov 26 14:02:05 +0000 2017
2681393,@115873 Correction found more charges totaling up to $222 taken out of my account 🙄🙃🙄🙃,Tue Oct 31 16:19:04 +0000 2017,2682319,2681393.0,@754326 We definitely want to follow up on this! Please DM us the email and phone number linked to your account so we can help.,Tue Oct 31 16:22:48 +0000 2017
1937413,@115873 so if I drive down a 1 way and that's on my record but the infraction I wasn't charged for! But yet I can't work as an independent,Wed Oct 18 15:53:05 +0000 2017,1937412,1937413.0,@576360 Here to help.  Contact us via: https://t.co/tMUZJWxRmw so we can connect.,Wed Oct 18 16:10:35 +0000 2017
2390629,@148768 @115877 I finally succeeded and then my order was cancelled!! 😡,Tue Nov 14 14:29:17 +0000 2017,2412912,2390629.0,"@693661 We’re sorry to hear that. Please try and re-order again. If you would like us to look into it, send a note through the ""Help"" section in the UberEATS app.",Tue Nov 14 16:55:06 +0000 2017
1919923,Day 3 since I dropped @115877 regarding poor customer service concerning an incorrect order and I will never use @115877 again. https://t.co/pxIFdfUfHh,Thu Oct 26 14:27:19 +0000 2017,1919922,1919923.0,"@396349 Hi, Kevin! As previously mentioned, we've reached out to you via in-app support which you can respond to directly for further details.",Thu Oct 26 15:00:42 +0000 2017
802822,"@115873 why did your 1st driver cancel? Why did 2nd one drive past my place only for me to chase him, leave my purse &amp; miss my 6am flight?",Sun Oct 08 10:31:33 +0000 2017,802821,802822.0,@311304 Happy to take a look! Send us a note via https://t.co/fS660rQ8NQ so our team can connect.,Sun Oct 08 10:39:23 +0000 2017
1202103,@115873 #UberIndia has absolutely failed in getting back our #Uber account hacked by someone. This is an insult to #Uber @27090 @146956,Wed Oct 25 12:35:24 +0000 2017,1202101,1202103.0,"@402442 Here to help, Kalla. We see your DM and will be in touch shortly.",Wed Oct 25 13:19:02 +0000 2017
1012394,@Uber_Support family profile is not available in my account. how should I proceed?,Sun Oct 22 12:58:07 +0000 2017,1012393,1012394.0,"@359561 Thanks for reaching out, Jason! Start by checking out the helpful info we have in this resource: https://t.co/WW5FIhb1YH.",Sun Oct 22 18:04:53 +0000 2017
2925001,@Uber_Support  https://t.co/OYOEEDTnRB,Wed Nov 29 03:21:56 +0000 2017,2925000,2925001.0,@213347 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,Wed Nov 29 03:23:02 +0000 2017
531732,Dear @Uber_Support step up &amp; kindly take a serious help step. #Uberdriver confirmed he has the phone with him but now he is not picking up the phone. I need help.,Sat Dec 02 10:35:29 +0000 2017,531729,531732.0,"@243181 We see that you've reached out directly to our support team via in-app, and we will continue communications there moving forward.",Sat Dec 02 10:45:35 +0000 2017
1083073,.@4735 you are not being well represented by your drivers AT ALL this morning.,Mon Oct 23 12:54:56 +0000 2017,1083072,1083073.0,@375489 Here to help! We just sent you a DM.,Mon Oct 23 17:35:05 +0000 2017
656444,"@115877 restaurant messed up my order, wheres the refund at??",Wed Nov 22 22:28:44 +0000 2017,656443,656444.0,@276185 Here to help! Please send us a note at https://t.co/EGiaYE5JMU and we'll be happy to look into this for you.,Wed Nov 22 22:32:38 +0000 2017
466783,"@Uber_Support @226091 Hi @Uber_Support! I'll fill out your form. But while I have you, do us all a favour and commit to something please. No. More. Parking. In. Bike. Lanes. @226093 can do it. Why can't you? #biketo",Sat Dec 02 02:20:46 +0000 2017,466786,466783.0,@226092 We're here to help! Send us a DM with your email address so we can follow up.,Sat Dec 02 02:22:26 +0000 2017
2415517,@148768 @115877 2.08pm today! https://t.co/Plb4veeGen,Tue Nov 14 14:08:29 +0000 2017,2415515,2415517.0,@694281 We’re sorry -- it looks like you are outside of Krispy Kreme’s delivery area. Stay tuned for more fun promotions soon!,Tue Nov 14 15:49:19 +0000 2017
1567650,"@Uber_Support trying to log in for the first time in awhile, not getting any auth codes to my phone.",Sat Nov 04 16:04:12 +0000 2017,1567648,1567650.0,@298584 Here to help. Kindly send us a contact information with email address.,Sat Nov 04 16:08:30 +0000 2017
573180,@115873 $47 to get here. $180 to go home. I️ understand revenue management but you can go fuck yourself on this one. Loyal customer now pissed... https://t.co/pNoFeombeX,Sun Dec 03 05:24:42 +0000 2017,573179,573180.0,@254709 Here to help! Find out more info here; https://t.co/kkAwlbpH4B,Sun Dec 03 05:30:24 +0000 2017
1985570,@115873 I just had someone scam me from one of your call centers and I'm going to need my money back,Thu Nov 02 05:43:37 +0000 2017,1985569,1985570.0,@587754 We're sorry to hear about that! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Nov 02 05:48:51 +0000 2017
132122,"@115877 i feel so crappy this just ruined my entire day i just wanted food
every other delivery person has read the instructions and its been fine but two in three days just comoletely ignored it",Fri Nov 24 07:53:40 +0000 2017,132120,132122.0,@145803 Here to help! Contact us here;  https://t.co/hVMgTsth35 so we can take a closer look.,Fri Nov 24 07:56:10 +0000 2017
1476625,@Uber_Support driver requesting to cancel as he is sleepy. I suggested him to cancel. He is traveling everywhere except picking me up since 3 hours. Also there is no auto cancellation in the app. This is crazy! https://t.co/4Bzh7nZHGg,Fri Dec 01 17:31:09 +0000 2017,1476624,1476625.0,"@462834 Sorry for the delay, Vignesh. Our team is reviewing your email now and will be in touch. We appreciate your patience!",Fri Dec 01 17:34:47 +0000 2017
443116,@115873 @119983 @Uber_Support https://t.co/d2CgcmULyc,Wed Nov 22 08:59:22 +0000 2017,443114,443116.0,@220008 Let's take a closer look! Send us a note via https://t.co/K05Rdn1EkC so our team can follow up.,Wed Nov 22 09:10:07 +0000 2017
859011,@Uber_Support __email__,Fri Oct 13 16:40:00 +0000 2017,859012,859011.0,@323956 We've removed the cancellation fee.,Fri Oct 13 19:10:28 +0000 2017
2950056,"@Uber_Support Your support is saying they cannot do anything. You have charged me parking with paytm and the driver also took cash. Why cannot you contact the driver to confirm?
Its unfair for asking me to pay Rs 250 twice.",Wed Nov 29 17:33:16 +0000 2017,2950058,2950056.0,"@814701 Sorry for the trouble, Nitin. We have received your message through in app support, and a member of our team will be following up with you there. Please check there for updates and let us know if you have any questions.",Wed Nov 29 17:51:25 +0000 2017
853107,I was just told by @115873 that my car is ineligible for pool rides. I've been driving w/you for over a yr and have used pool before.,Mon Oct 16 22:07:14 +0000 2017,853105,853107.0,@322657 We're here to help! Please write in at https://t.co/FF2YGTGjuA and we'll be happy to look into it for you!,Mon Oct 16 22:13:55 +0000 2017
2605312,@115873 so this guy makes no attempt to pick me up yet I’m charged 2 $5 cancellation fees and support says that it fits within guidelines.,Mon Oct 30 19:55:43 +0000 2017,2605311,2605312.0,@737138 Let's take a closer look! Send us a DM with your email address so we can connect.,Mon Oct 30 20:20:03 +0000 2017
1035755,@Uber_Support Have done that.hope to get a positive response.have taken over 15 trips over the past 1.5 mths. Trust u will look into this urgently,Sat Oct 14 15:35:43 +0000 2017,1035753,1035755.0,@363620 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sat Oct 14 18:29:50 +0000 2017
515374,Hi @115873 who the hell is hacking my account right now https://t.co/WoUm27YnSc,Sat Dec 02 00:47:54 +0000 2017,515372,515374.0,"@238716 We can definitely take a closer look! Contact us here;  https://t.co/J1AzB6DDDr , so we can help.",Sat Dec 02 00:50:58 +0000 2017
1351801,@Uber_Support how about sending some ping plz?????,Sat Nov 04 04:17:15 +0000 2017,1351799,1351801.0,"@435233 Hi, Madd. Happy to help. Can you please provide additional details so we can follow up? Thanks!",Sat Nov 04 04:21:46 +0000 2017
2547311,@Uber_Support he is not ready to come what should I do? Why always https://t.co/TfMtDReb00,Thu Nov 16 14:35:33 +0000 2017,2547310,2547311.0,@286369 Sorry to hear this was your experience! Please send us a note at https://t.co/e8HVorX5rh so our team can connect right away.,Thu Nov 16 14:41:24 +0000 2017
1989394,"Seattle @115873 is a joke today! 1st driver ""picked me up"" 10 blks away frm my pick up location, I call him and he's says to me it would take him 20 mins 2 come get me. Wtf!? 2nd was 2 blocks away and canceled w/ no notice. I've now been standing on the cold rain for 45 mins!",Tue Nov 21 01:34:41 +0000 2017,1989395,1989394.0,"@588748 We can definitely take a closer look! Contact us here; https://t.co/593jusCquh , so we can help.",Tue Nov 21 01:39:47 +0000 2017
2857326,"@Uber_Support Yes, but this cost me $5 and 25min of@my time.",Mon Nov 27 23:24:50 +0000 2017,2857328,2857326.0,@794134 We're here to help! Send us a DM with your email address so we can connect.,Mon Nov 27 23:30:13 +0000 2017
2564237,"@115877 i tried ordering something, but it says unavailable. Could anyone help?😊",Thu Nov 16 18:22:52 +0000 2017,2564236,2564237.0,@727597 Here to help! Can you please send us a DM with your email address so we can follow up.,Thu Nov 16 18:25:38 +0000 2017
849387,@115873 why is there not a way to contact your customer service?,Fri Oct 20 15:56:25 +0000 2017,849385,849387.0,"@321820 At this moment, we don't offer phone support. Visit this link https://t.co/QDn91HzZV0 so our team can assist.",Fri Oct 20 16:01:36 +0000 2017
2503996,@Uber_Support I messaged it :),Wed Nov 15 20:38:55 +0000 2017,2503998,2503996.0,@714132 We have followed up via DM.,Wed Nov 15 20:48:58 +0000 2017
1054222,"@Uber_Support App shows my Acct Needs Attention &amp; contact support. ""CONTACT SUPPORT"" button on app does nothing. Profile shows nothing. Lost",Sat Oct 14 19:02:02 +0000 2017,1054221,1054222.0,"@164879 We've responded via DM, please check your messages. Thanks!",Sat Oct 14 20:50:03 +0000 2017
1725396,Does uber eats have injera??!,Tue Nov 07 04:11:43 +0000 2017,1725395,1725396.0,@521835 Here to help! You can see our hours and delivery area at https://t.co/P4mEOOIdr4,Tue Nov 07 04:52:18 +0000 2017
2670845,"@Uber_Support hey, so when will UberEats come to my area? I'm super lazy and want food, but I also want money to spend on food.",Tue Oct 31 08:50:26 +0000 2017,2670844,2670845.0,@752116 We're here to help! Send us a DM with your email address so we can follow up.,Tue Oct 31 09:37:04 +0000 2017
2524472,@115873 Driver demand customer Rs100/- in cash for going to Gurugram.Uber has failed to stop cheating and take action inspite of information.,Mon Oct 30 08:49:46 +0000 2017,2524470,2524472.0,@718877 Here to help. Send us a note at https://t.co/C7Na8HoYRh so our team can connect.,Mon Oct 30 09:13:45 +0000 2017
2787964,@Uber_Support Why won’t this promo apply to any of my trips? What are the rules? Can it not be used on pool? https://t.co/1a8LQcYajN,Tue Nov 21 19:05:04 +0000 2017,2787962,2787964.0,@730045 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Tue Nov 21 19:06:43 +0000 2017
1268746,@119983 @Uber_Support @115873 question 1.is your hyderabad drivers can speak hindi Untill they know the destination after that what?,Sat Nov 25 12:07:56 +0000 2017,1268742,1268746.0,@417077 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Sat Nov 25 12:12:53 +0000 2017
891139,@Uber_Support Don’t ignore my messages. I dont want your apology. What are you going to DO about your cock up?,Sat Oct 14 06:30:56 +0000 2017,891142,891139.0,@331592 Thanks for reaching out. Let us take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Sat Oct 14 11:37:57 +0000 2017
2671410,@Uber_Support don't you people have a help line where we can submit our queries etc in Pakistan.,Tue Oct 31 09:59:16 +0000 2017,2671409,2671410.0,"@752239 We've replied via DM, please follow up there.",Tue Oct 31 10:13:29 +0000 2017
1418109,@Uber_Support So beyond upset that UberEATS is such a disaster no food no phone call just starving kids!,Wed Nov 01 22:53:17 +0000 2017,1418108,1418109.0,@449606 We're sorry to hear this was your experience. Contact us via https://t.co/nFTc4ODH3P and we'll be in touch.,Wed Nov 01 23:22:59 +0000 2017
639844,@Uber_Support I need this resolved now. Not tomorrow not whenever you feel like it. I need it for Work,Wed Nov 22 20:15:57 +0000 2017,639842,639844.0,@271771 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Wed Nov 22 20:18:33 +0000 2017
1302395,@115877 Thank you @Uber_Support,Thu Oct 26 23:34:54 +0000 2017,1302394,1302395.0,@347520 That doesn't sound right. Can you please send us a DM so we can look into this?,Fri Oct 27 00:38:44 +0000 2017
2217553,I regret applying for the @115873 credit card. @186864 makes the application process as painful as possible. Such a terrible bank!,Fri Nov 10 04:58:53 +0000 2017,2217552,2217553.0,"@268870 Sorry to hear about the trouble! If you have additional questions specific to the Uber Visa Card please log into the Barclaycard mobile app or call 866-823-7543. For questions about your application, go to https://t.co/kcA4OOCOxC or call 866-823-7543.",Fri Nov 10 06:26:12 +0000 2017
313742,@116288 @116276 #Shameless Will you people stand up and answer the query or will continue to fool customers?,Sat Oct 07 04:46:56 +0000 2017,313741,313742.0,@190914 We'd be happy to take a look. Please DM us your account email and the trip details so we can follow up.,Sat Oct 07 05:34:49 +0000 2017
1818072,@Uber_Support  https://t.co/zoKmuZAX4n,Mon Oct 16 07:57:37 +0000 2017,1818071,1818072.0,"@358308 Sorry to hear about the pick up issues, Mike. Please DM us the email linked to your account so we can follow up. https://t.co/sd7yH5jmbJ",Mon Oct 16 13:41:50 +0000 2017
100052,@Uber_Support Hi I am still yet to get a response regarding this. I have dm'd you and you have not got back to me. I have an email with my uber receipt and journey and would like to contact the driver. Please could you help with this and respond to my DM.,Fri Dec 01 11:39:59 +0000 2017,100053,100052.0,@137915 We're currently reviewing this situation and we'll be in touch with you via DM shortly.,Fri Dec 01 13:19:03 +0000 2017
455612,@Uber_Support I need to be removed from your postal mailing list. An attempt to email this request failed. https://t.co/fWQapB2Xg4,Thu Nov 30 23:31:25 +0000 2017,455611,455612.0,@223152 Hi there! Please reach out to https://t.co/zUe0dj6yoX and our team will be in touch.,Thu Nov 30 23:34:00 +0000 2017
2675755,"@Uber_Support This is my first &amp; a very unpleasant experience. The system is having issues with my card, the same type a relative use.",Tue Oct 31 12:28:28 +0000 2017,2675757,2675755.0,@753154 Here to help. Send us a note at https://t.co/faUpVC0LXs so our team can connect.,Tue Oct 31 13:15:23 +0000 2017
478906,@Uber_Support Im trying to sign up and confirm my first journey. Have been asked to send a text GO to a number but that number is not working. Can you confirm another way to finish the sign up? Thanks.,Fri Dec 01 12:45:29 +0000 2017,478905,478906.0,@228791 Here to help! Send us a note here; https://t.co/2GUj1y6rFA and our team will be able to help.,Fri Dec 01 12:49:48 +0000 2017
1252610,@Uber_Support Thanks for responding. Pls check with the driver how much money I paid him,Thu Oct 26 04:44:26 +0000 2017,1252607,1252610.0,@413834 We will be following up via in-app support. Keep an eye out for an update here soon. Have a great day!,Thu Oct 26 05:35:01 +0000 2017
856719,@Uber_Support What’s your turn around time??,Fri Oct 20 16:29:03 +0000 2017,856718,856719.0,@323455 Will you please DM us with your email address associated with your account? We'll look into it.,Fri Oct 20 16:36:00 +0000 2017
2587457,@uber_support U have some rude ass drivers in SATx!driver waits til I open door to tell me he’s cancelling ride!  rude and unprofessional.,Mon Oct 30 17:33:06 +0000 2017,2587455,2587457.0,@733121 We're here to help! Please send us a note via https://t.co/TmWmJyGFaK so we can take a closer look.,Mon Oct 30 18:04:11 +0000 2017
842570,"@Uber_Support Thank you for your attention to this, I really appreciate it.",Fri Oct 20 13:55:31 +0000 2017,842569,842570.0,"@320402 No problem at all, Peg! Should you need further assistance with anything else, please let us know. We're always here to help.",Fri Oct 20 13:59:35 +0000 2017
721331,@119983 @Uber_Support just got the promo code and it says invalid https://t.co/b3HUaserOg,Mon Oct 16 11:01:36 +0000 2017,721330,721331.0,"@292663 Let's take a closer look, Samir! Send us a note via https://t.co/lqVgKo4ZO3 so our team can follow up.",Mon Oct 16 11:09:39 +0000 2017
2269677,"@115873 So mad-furious with the experience i had yesterday, i requested for Uber at 11.30,the rider canceled since its far, I requested another Andrew KCJ 980K, he refused because it's far, refused to cancel for almost an hour, he handed it over to michael KCK 834M,refused to come",Sat Nov 11 10:40:03 +0000 2017,2269676,2269677.0,@660436 Let's take a closer look! Send us a note via https://t.co/e8HVorX5rh so our team can follow up.,Sat Nov 11 10:46:37 +0000 2017
2436070,"Hey @Uber_Support , one of your drivers asked for cash last night and has also charged us through the app. What should we do? @115873",Sun Oct 29 14:38:23 +0000 2017,2436069,2436070.0,@698924 We're here to help! Send us a note at https://t.co/QnJthn5XxC so we can assist.,Sun Oct 29 14:48:37 +0000 2017
1492275,@Uber_Support its been 2 hours i didn't got any support. what about the problem i faced because of u &amp; now u r blaming me i will call news.,Sun Nov 05 02:44:49 +0000 2017,1492271,1492275.0,@466545 Sorry to hear about the troubles. Please send us a note at https://t.co/QsI1vsvcif so we can further investigate this for you.,Sun Nov 05 02:46:53 +0000 2017
1583170,"@115873 4 drivers cancelled on us with no reason! Stranded at home, late for a party. Can we not trust uber anymore?",Sat Nov 04 20:18:48 +0000 2017,1583169,1583170.0,@487252 Here to help! Send us a note via https://t.co/e8HVorX5rh so we can connect right away.,Sat Nov 04 20:21:13 +0000 2017
1901703,@Uber_Support just went to reorder from one of our favorite restaurants and it now says we’re too far away! We only ordered from them last week! What’s happening?!?!,Sun Nov 26 08:51:17 +0000 2017,1901701,1901703.0,@566746 Here to help! Can you please contact us via https://t.co/NcKEnQDmxQ so our team can assist?,Sun Nov 26 08:58:06 +0000 2017
