tweet_id_customer,text_customer,created_at_customer,tweet_id_brand,in_response_to_tweet_id,text_brand,created_at_brand,intent,action,escalate_reason,ideal_reply
1279972,@175881 @118308 Omg I finally got a request jersey and when I clicked on it they were finding me a driver and then it said request time out - what gives? #haditandlostit,Thu Oct 26 17:38:25 +0000 2017,1284026,1279972.0,"@420359 Sorry for the trouble. Demand is high, keep trying!",Thu Oct 26 18:05:08 +0000 2017,Account / App Issue,Auto-handle,Request timed out during ride request,"@420359 Sorry for the trouble. Demand is high, keep trying!"
1603337,Is this @115873 coupon applicable for all rides including sharing? https://t.co/HAFmMLDXOG,Sun Nov 05 07:37:47 +0000 2017,1603336,1603337.0,"@192640 Here to help! Follow up here; https://t.co/zUe0dj6yoX , and our team will connect right away.",Sun Nov 05 07:42:11 +0000 2017,General Inquiry,Auto-handle,User asks about coupon applicability,"@192640 Here to help! Follow up here; https://t.co/zUe0dj6yoX , and our team will connect right away."
677020,@Uber_Support Thanks for the prompt reply. I have already raised a complaint 3 days ago on the provided link. I didnt get any reply. Please look into this.,Thu Nov 23 06:11:08 +0000 2017,677019,677020.0,@281506 We're here to help! Send us a DM with your email address so we can connect.,Thu Nov 23 06:12:02 +0000 2017,Account / App Issue,Auto-handle,User is following up on a complaint that hasn't been responded to; not a safety or billing dispute and not angry.,@281506 We're here to help! Send us a DM with your email address so we can connect.
1792146,@Uber_Support  @199518 if u not going to have a tel. help line....atleast utilize twitter to offer a timely response,Tue Oct 17 22:29:50 +0000 2017,1792145,1792146.0,@538273 We're here to help! Please DM us the email address linked to your account along with inquiry details.,Wed Oct 18 00:00:05 +0000 2017,General Inquiry,Auto-handle,"Customer requests timely response via Twitter, no safety or billing issue",@538273 We're here to help! Please DM us the email address linked to your account along with inquiry details.
906664,@115873 why don't u provide services in #Raipur #CG. It's a big city. https://t.co/J78gLwcFkj,Sat Oct 21 01:54:13 +0000 2017,906663,906664.0,@335274 Here to help!  Send us a note here: https://t.co/xMxswVLBKT and our team will be in touch.,Sat Oct 21 01:55:45 +0000 2017,General Inquiry,Auto-handle,Customer is asking about service availability in a city.,@335274 Here to help!  Send us a note here: https://t.co/xMxswVLBKT and our team will be in touch.
176066,@Uber_Support I have tried this. I’ve received no call from Uber,Sat Nov 25 00:07:34 +0000 2017,176064,176066.0,"@157408 Hi, we're here to help. Please DM us the email linked to your Uber account so we can look into this for you.",Sat Nov 25 00:08:54 +0000 2017,Account / App Issue,Auto-handle,Customer awaiting a support call,"@157408 Hi, we're here to help. Please DM us the email linked to your Uber account so we can look into this for you."
2952933,@Uber_Support Need a refund ASAP! Can someone please confirm this. It is absolutely ridiculous what I am dealing with here.,Wed Nov 29 19:13:36 +0000 2017,2952935,2952933.0,@815323 Sorry for the trouble! Kindly send us your email address via direct message (DM) so our team can follow-up.,Wed Nov 29 19:23:40 +0000 2017,Billing / Refund,Escalate,Angry refund request,@815323 Sorry for the trouble! Kindly send us your email address via direct message (DM) so our team can follow-up.
2691947,Why don’t you have a customer service number I can call??? @Uber_Support,Sun Nov 19 16:21:42 +0000 2017,2691945,2691947.0,"@756716 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",Sun Nov 19 16:28:51 +0000 2017,General Inquiry,Auto-handle,Customer is asking for a customer service phone number.,"@756716 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist."
1544213,@Uber_Support Didn’t really solve anything there @115873... still no way to speak to a person. Soooo... thanks I guess?,Sat Nov 04 04:32:51 +0000 2017,1544211,1544213.0,@478335 Happy to take a closer look! Send us a DM with your email address with details so we can follow up.,Sat Nov 04 04:34:42 +0000 2017,Account / App Issue,Escalate,Customer is frustrated and cannot reach support.,@478335 Happy to take a closer look! Send us a DM with your email address with details so we can follow up.
1205324,@Uber_Support Awaiting response https://t.co/SmRqT9coF7,Thu Oct 26 06:55:57 +0000 2017,1205326,1205324.0,@403099 We've received your DMs and will be following up shortly.,Thu Oct 26 07:05:01 +0000 2017,Needs Context,Auto-handle,"User awaiting response, no context provided",@403099 We've received your DMs and will be following up shortly.
349461,@115873 getting no customer support..raised 2 queries of trips dated 7th &amp; 8th oct morning..but nobbody acknowledging,Sun Oct 08 08:33:53 +0000 2017,349459,349461.0,@199169 Happy to help! Send us a DM with your email address and our team will follow up.,Sun Oct 08 08:39:43 +0000 2017,Account / App Issue,Escalate,Customer is frustrated due to lack of support response,@199169 Happy to help! Send us a DM with your email address and our team will follow up.
911150,@Uber_Support my account is locked and I need help quickly to unlock I sent an email 7 hrs ago and no reply ...,Fri Jul 07 06:12:27 +0000 2017,911148,911150.0,"@143787 We've located your support contact, Peter! A member of our team will review and follow up as quickly as possible.",Fri Jul 07 09:48:40 +0000 2017,Account / App Issue,Auto-handle,"Account lock issue, not safety or billing dispute, can be auto-handled","@143787 We've located your support contact, Peter! A member of our team will review and follow up as quickly as possible."
1652984,@Uber_Support hey I'm unable to use a promotional code sent by you guys..,Mon Nov 06 07:50:03 +0000 2017,1652981,1652984.0,@504634 Here to help. Send us a note at https://t.co/lqVgKo4ZO3 so our team can connect .,Mon Nov 06 07:51:54 +0000 2017,Billing / Refund,Auto-handle,Promo code usage issue,@504634 Here to help. Send us a note at https://t.co/lqVgKo4ZO3 so our team can connect .
720930,Poor @115873 experience. Pre booked for 615 am for airport...no driver detail till 615. Took another cab. uber driver calls at 616 n shouts😡,Wed Oct 11 01:47:22 +0000 2017,720927,720930.0,@292555 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Wed Oct 11 01:53:24 +0000 2017,Safety / Driver Behavior,Escalate,Angry customer reporting driver behavior and missed pickup,@292555 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.
366211,i'm just confused as to why you keep charging me 100 times for the same trip???? @Uber_Support,Sun Oct 08 18:52:40 +0000 2017,366210,366211.0,@202743 We've been in touch via DM!,Sun Oct 08 20:20:26 +0000 2017,Billing / Refund,Escalate,Customer is upset about repeated charges and needs investigation.,@202743 We've been in touch via DM!
2713282,@115873 how about fixing my account and giving me my money back so I️ can get home,Mon Nov 20 03:14:41 +0000 2017,2713280,2713282.0,@159640 Hi there! Please reach out to https://t.co/QDn91HzZV0 and our team will be in touch.,Mon Nov 20 03:29:24 +0000 2017,Billing / Refund,Escalate,"User requests refund and account fix, appears angry",@159640 Hi there! Please reach out to https://t.co/QDn91HzZV0 and our team will be in touch.
2759814,@Uber_Support I'm being charged $7 for another trip where the driver (Aron) drove right past me &amp; drove off!,Tue Nov 21 04:19:54 +0000 2017,2759813,2759814.0,@333884 Hello Elizabeth! Our team is reviewing your email now and will be in touch. We appreciate your patience.,Tue Nov 21 04:28:15 +0000 2017,Billing / Refund,Escalate,Billing dispute for uncompleted trip,@333884 Hello Elizabeth! Our team is reviewing your email now and will be in touch. We appreciate your patience.
314792,@115873 so its fair that my driver cancelled and charged me 5.00? Cool another reason to go lyft,Sat Oct 07 06:48:05 +0000 2017,314791,314792.0,@191161 Let's look into that!  Send us a note at https://t.co/JyzdtQmyxT so our team can connect.,Sat Oct 07 06:49:21 +0000 2017,Billing / Refund,Escalate,Customer disputes cancellation fee,@191161 Let's look into that!  Send us a note at https://t.co/JyzdtQmyxT so our team can connect.
843315,"@116288 says driver had to cancel, but it's still charged me @115873 https://t.co/PC5gTpAzH3",Fri Oct 13 12:37:53 +0000 2017,843313,843315.0,"@283711 Hello Anjali, here to help! Please send us a note at https://t.co/w7r2O6dMbU and we'll be happy to look into this for you.",Fri Oct 13 12:40:30 +0000 2017,Billing / Refund,Escalate,User disputes charge after driver cancellation,"@283711 Hello Anjali, here to help! Please send us a note at https://t.co/w7r2O6dMbU and we'll be happy to look into this for you."
1172994,@Uber_Support ++leading to confusion. At times I have to walk for like 10 minutes to get to the address that Uber thinks is the correct address.,Sun Oct 15 17:46:20 +0000 2017,1172993,1172994.0,@154897 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Sun Oct 15 20:34:18 +0000 2017,General Inquiry,Auto-handle,Address confusion,@154897 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.
2207937,@Uber_Support help me with my order that I did t received so I can get back my bread,Fri Nov 10 01:57:39 +0000 2017,2207935,2207937.0,@645488 Here to help! Please send us a note via https://t.co/nFTc4ODH3P  so our team can connect.,Fri Nov 10 02:01:14 +0000 2017,Billing / Refund,Auto-handle,"Order not received, request refund",@645488 Here to help! Please send us a note via https://t.co/nFTc4ODH3P  so our team can connect.
2162663,"@Uber_Support Nope, still no attempt to get in touch with me.",Tue Nov 14 04:10:17 +0000 2017,2162665,2162663.0,"@635009 In an effort to enhance your support experience, and to avoid further confusion we'll be following up any further questions or concerns you may have through in-app support. Thank you so much for your patience and understanding with us.",Tue Nov 14 05:56:41 +0000 2017,Account / App Issue,Auto-handle,"User complains about lack of contact from support, not a safety or billing issue.","@635009 In an effort to enhance your support experience, and to avoid further confusion we'll be following up any further questions or concerns you may have through in-app support. Thank you so much for your patience and understanding with us."
1531418,@Uber_Support Thank you for tour reply here. Your email reply however was default and incompetent. Very disappointed.,Fri Nov 03 23:23:10 +0000 2017,1531420,1531418.0,"@475085 You're more than welcome, Milla! We're looking into this now and we'll be following back up shortly - stay tuned!",Fri Nov 03 23:33:47 +0000 2017,General Inquiry,Escalate,Angry customer complaining about support response,"@475085 You're more than welcome, Milla! We're looking into this now and we'll be following back up shortly - stay tuned!"
2022385,How do I cancel my uber eats order? I no longer feel like waiting 40 mins for mcdonalds French fries 😫😫,Mon Nov 06 07:19:15 +0000 2017,2022384,2022385.0,"@598128 We're here to help! For more information on this, click here; https://t.co/CkGYDlYIIz. Feel free to reach out with any further concerns.",Mon Nov 06 07:24:57 +0000 2017,General Inquiry,Auto-handle,"User requests how to cancel an Uber Eats order, a straightforward support question.","@598128 We're here to help! For more information on this, click here; https://t.co/CkGYDlYIIz. Feel free to reach out with any further concerns."
